danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness,hit
0.448,0.572,5,0.0292,0.186,0.0,0.151,0.303,157.979,230800,-9.351,1
0.806,0.867,1,0.157,0.02,0.0,0.131,0.904,81.033,219400,-3.538,1
0.509,0.843,1,0.0488,0.000671,0.000803,0.348,0.332,140.055,238400,-3.318,0
0.519,0.57,6,0.029,0.163,0.0,0.144,0.17,154.093,241760,-6.772,0
0.58,0.816,4,0.0726,0.132,0.0,0.0776,0.814,89.938,200467,-5.165,1
0.565,0.323,9,0.0273,0.634,0.0,0.214,0.501,145.904,342427,-8.837,1
0.657,0.755,5,0.0374,0.0143,0.0,0.556,0.707,125.974,172973,-4.067,1
0.501,0.813,2,0.0342,0.238,0.0,0.39,0.595,96.986,168867,-5.01,1
0.607,0.914,0,0.0562,0.0163,0.0,0.323,0.716,95.257,189160,-2.951,0
0.762,0.686,0,0.049,0.0274,3.62e-06,0.572,0.733,91.816,296960,-5.26,0
0.589,0.749,1,0.0593,0.199,0.0,0.204,0.48,121.953,297627,-3.931,0
0.574,0.896,10,0.0393,0.0654,0.0,0.31,0.731,99.974,206400,-4.478,1
0.623,0.878,2,0.0372,0.146,0.00191,0.137,0.608,113.225,258360,-3.662,1
0.474,0.924,9,0.062,0.112,6.93e-06,0.229,0.774,179.746,201693,-3.923,1
0.679,0.708,0,0.0818,0.312,0.0,0.0878,0.82,91.983,255733,-3.844,1
0.472,0.29,7,0.0257,0.286,7.22e-05,0.287,0.0906,93.694,377867,-10.238,1
0.58,0.748,4,0.0323,0.00935,0.0,0.753,0.584,109.781,216760,-5.433,1
0.596,0.935,2,0.0741,0.127,0.0,0.294,0.912,205.984,249760,-2.412,1
0.643,0.981,7,0.0439,0.0271,8.93e-05,0.11,0.38,140.01,220973,-6.644,0
0.658,0.936,5,0.3,0.172,0.0,0.321,0.711,95.439,203000,-5.105,0
0.843,0.553,11,0.437,0.236,0.0,0.0523,0.63,93.383,258733,-3.198,0
0.272,0.281,1,0.0287,0.388,2.29e-05,0.158,0.141,89.914,240400,-7.634,1
0.744,0.406,8,0.0722,0.113,0.0,0.0316,0.725,89.942,234707,-6.378,0
0.692,0.744,2,0.257,0.00868,0.000423,0.359,0.0612,171.374,326467,-4.565,1
0.589,0.279,2,0.0285,0.129,0.0192,0.149,0.212,74.847,283867,-13.693,1
0.543,0.526,6,0.0316,0.218,0.0,0.0959,0.2,101.966,304427,-6.664,0
0.289,0.716,5,0.106,0.0407,0.00123,0.135,0.344,168.049,217000,-6.53,0
0.452,0.873,9,0.0613,0.000519,0.0,0.0592,0.433,80.473,222027,-4.867,1
0.609,0.767,1,0.176,0.0849,0.0,0.0554,0.624,75.027,226893,-4.663,1
0.847,0.754,6,0.193,0.00804,4.49e-06,0.0517,0.957,100.0,189893,-5.444,1
0.582,0.766,10,0.0398,0.0538,0.0,0.0794,0.548,147.338,215867,-6.972,1
0.467,0.893,1,0.0556,0.00027,0.000147,0.0541,0.328,134.772,291600,-3.514,1
0.65,0.914,9,0.0716,0.000642,1.23e-06,0.0251,0.586,99.107,218973,-4.672,1
0.649,0.718,7,0.0594,0.00676,4.26e-06,0.174,0.477,79.993,249293,-4.984,0
0.843,0.871,10,0.142,0.29,0.0,0.0934,0.723,101.03,227933,-5.796,0
0.725,0.803,2,0.0337,0.013,3.66e-05,0.0891,0.403,117.391,231933,-4.083,1
0.511,0.846,2,0.0531,0.00258,0.0,0.0777,0.528,93.848,285587,-6.677,1
0.792,0.797,0,0.0901,0.062,0.00325,0.0896,0.491,123.993,276360,-5.166,0
0.847,0.884,11,0.245,0.514,0.0,0.303,0.845,99.036,254307,-3.326,1
0.414,0.572,8,0.0311,0.163,0.0,0.115,0.16,145.184,228280,-3.918,1
0.603,0.835,3,0.0282,0.0294,0.149,0.0906,0.822,124.994,246867,-7.303,0
0.386,0.677,2,0.0346,0.00841,0.00366,0.341,0.195,126.602,238240,-5.83,1
0.778,0.761,2,0.0525,0.141,4.61e-05,0.0441,0.923,107.288,228000,-5.529,1
0.487,0.9,0,0.0482,6.79e-05,0.0,0.358,0.484,149.937,204000,-4.417,1
0.882,0.671,2,0.126,0.171,0.0,0.0988,0.34,95.018,214760,-5.161,1
0.667,0.809,6,0.255,0.232,0.0,0.18,0.718,95.027,287000,-3.9,1
0.853,0.811,6,0.0646,0.0439,0.000304,0.0703,0.901,114.961,283627,-4.926,0
0.504,0.556,8,0.0263,0.288,0.000246,0.173,0.276,81.008,251200,-6.19,1
0.78,0.675,1,0.279,0.257,0.0,0.0808,0.681,96.88,285787,-5.568,1
0.721,0.717,6,0.0394,0.0796,0.00411,0.334,0.805,147.655,235636,-8.095,1
0.388,0.746,1,0.0318,0.000563,0.0,0.0719,0.458,159.675,251333,-5.306,1
0.598,0.627,9,0.038,0.000968,0.0,0.0626,0.432,119.991,263933,-6.323,1
0.553,0.903,6,0.0807,0.132,0.000716,0.422,0.312,124.984,209027,-6.131,1
0.585,0.776,5,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507,-5.898,1
0.624,0.84,4,0.0337,0.108,0.000546,0.144,0.656,111.02,323040,-5.768,1
0.364,0.922,0,0.0566,0.000918,0.035,0.0696,0.227,79.342,235053,-4.217,0
0.748,0.673,11,0.0486,0.191,5.86e-06,0.212,0.661,135.257,247600,-8.45,0
0.402,0.817,1,0.0406,0.317,0.0,0.105,0.376,177.342,227920,-3.756,1
0.371,0.666,0,0.0301,0.244,0.0,0.151,0.449,185.476,238440,-3.336,1
0.523,0.668,8,0.0332,0.0607,3.23e-06,0.0353,0.278,128.092,272720,-6.646,1
0.837,0.765,7,0.0631,0.0852,7.08e-05,0.1,0.912,133.57,161200,-5.007,0
0.622,0.573,1,0.0547,0.26,0.0,0.173,0.617,127.132,259493,-6.934,0
0.908,0.758,9,0.174,0.0687,0.0,0.0783,0.87,148.015,297840,-4.753,0
0.56,0.825,11,0.0379,0.323,0.0,0.161,0.268,94.931,237493,-3.862,1
0.72,0.844,3,0.0412,0.00724,0.00017,0.224,0.864,92.489,207400,-8.175,0
0.612,0.461,7,0.0317,0.0441,0.0,0.103,0.232,134.281,238573,-5.698,1
0.323,0.728,7,0.0321,0.00394,0.000447,0.102,0.489,161.586,215333,-5.416,1
0.397,0.685,2,0.0277,0.252,0.0,0.157,0.443,168.121,189373,-5.815,1
0.687,0.619,5,0.0533,0.0829,0.0,0.188,0.449,134.037,247267,-6.733,0
0.758,0.654,5,0.04,0.662,0.0197,0.199,0.962,97.657,281749,-10.98,1
0.737,0.817,10,0.0508,0.0577,0.0,0.118,0.751,112.866,276173,-4.246,1
0.698,0.618,0,0.0282,0.0482,0.0,0.116,0.37,89.981,240640,-5.83,1
0.689,0.774,9,0.0278,8.85e-05,0.0,0.0941,0.253,102.052,236600,-4.528,1
0.608,0.801,9,0.0376,0.0011,8.11e-06,0.223,0.544,100.25,178440,-5.452,0
0.681,0.864,2,0.0347,0.00504,0.0,0.212,0.931,127.079,182453,-7.839,1
0.668,0.739,4,0.0308,0.0383,0.0,0.13,0.571,131.918,231467,-4.919,1
0.31,0.94,6,0.106,0.000106,2.21e-06,0.205,0.454,128.682,191373,-3.395,1
0.577,0.881,5,0.0393,0.0634,0.0,0.132,0.678,91.885,227600,-3.919,1
0.229,0.5,4,0.0312,0.166,0.000248,0.454,0.185,96.022,277467,-6.769,1
0.792,0.864,3,0.152,0.317,1.12e-06,0.27,0.744,97.017,264653,-6.118,0
0.549,0.693,2,0.0311,0.18,1.75e-06,0.153,0.819,170.241,249412,-5.572,1
0.487,0.898,5,0.038,0.00305,0.0,0.26,0.597,135.331,220027,-4.436,1
0.956,0.745,11,0.12,0.206,0.0,0.0615,0.912,107.075,228240,-4.753,0
0.717,0.733,4,0.0427,0.0398,0.0,0.136,0.713,119.996,292307,-4.985,1
0.444,0.583,7,0.0259,0.5,0.15,0.105,0.258,97.492,231867,-8.121,1
0.451,0.97,0,0.107,0.0264,0.00355,0.102,0.198,122.444,216933,-4.938,1
0.554,0.474,4,0.025,0.155,1.67e-05,0.0859,0.41,139.832,242927,-7.843,1
0.312,0.404,5,0.0293,0.184,0.0,0.306,0.115,138.425,239827,-10.014,1
0.617,0.504,9,0.0295,0.354,3.1e-06,0.0875,0.197,77.988,245573,-6.702,1
0.612,0.62,7,0.0645,0.255,0.0,0.129,0.502,143.78,200440,-9.785,1
0.398,0.54,3,0.0276,0.0118,0.0,0.0684,0.447,177.168,201173,-9.31,1
0.538,0.677,0,0.187,0.00541,0.0,0.236,0.913,132.346,214200,-6.099,1
0.42,0.895,3,0.0614,0.00103,0.000207,0.356,0.577,108.832,189547,-4.155,1
0.404,0.98,2,0.107,0.000193,0.0,0.0742,0.433,177.793,220200,-4.038,1
0.555,0.893,0,0.0952,0.0505,0.0,0.0688,0.762,169.966,205733,-3.521,1
0.551,0.773,11,0.101,0.0673,3.39e-05,0.0511,0.649,90.003,159293,-6.578,0
0.499,0.761,10,0.0324,0.0655,0.0,0.0895,0.326,110.186,287040,-6.381,1
0.592,0.77,1,0.318,0.122,1.22e-06,0.103,0.361,191.692,264760,-3.402,1
0.596,0.686,9,0.0345,0.196,0.0,0.121,0.815,172.835,204867,-6.371,0
0.434,0.845,11,0.0352,0.00554,0.0,0.11,0.332,96.073,265067,-4.316,1
0.598,0.955,2,0.0916,0.00122,0.0,0.243,0.402,119.126,209573,-4.52,1
0.533,0.909,10,0.0351,0.00523,5.49e-06,0.337,0.545,123.425,243787,-3.922,1
0.451,0.929,5,0.0549,0.00109,0.00785,0.442,0.378,135.767,199760,-5.021,1
0.792,0.648,1,0.0469,0.0702,0.00531,0.0693,0.76,101.406,260267,-6.827,0
0.675,0.607,11,0.161,0.0302,8.67e-06,0.339,0.56,177.928,335613,-3.538,1
0.665,0.696,0,0.0521,0.337,0.0,0.106,0.711,90.116,227387,-5.763,1
0.637,0.678,8,0.0345,0.0543,0.0,0.0961,0.426,77.928,297360,-2.21,1
0.758,0.739,7,0.0405,0.0281,0.000146,0.0439,0.848,108.995,238773,-4.429,1
0.692,0.656,10,0.151,0.358,0.0029,0.0929,0.629,105.994,248933,-4.81,0
0.877,0.784,9,0.298,0.0247,0.0,0.0792,0.686,97.89,239800,-4.146,0
0.558,0.719,2,0.0267,0.0367,0.0,0.115,0.371,112.027,208600,-5.113,1
0.404,0.364,3,0.0331,0.392,0.0,0.123,0.21,139.493,178360,-11.249,1
0.412,0.769,11,0.182,0.462,1.16e-06,0.0485,0.414,101.954,254493,-6.057,0
0.431,0.938,3,0.0542,0.00805,0.0,0.138,0.523,157.462,304000,-4.507,0
0.597,0.97,4,0.0502,0.000385,0.205,0.133,0.717,114.999,211507,-5.972,0
0.767,0.494,6,0.0421,0.136,0.000277,0.0603,0.801,96.003,260067,-5.349,1
0.676,0.878,11,0.148,0.0587,0.0,0.509,0.533,105.014,213440,-3.66,0
0.499,0.72,8,0.0286,0.00466,0.00303,0.122,0.652,96.103,217680,-9.101,1
0.449,0.776,2,0.0322,0.00171,0.0,0.0698,0.198,148.11,269307,-5.594,1
0.777,0.673,8,0.0351,0.0162,0.00892,0.0869,0.821,115.133,242253,-3.953,1
0.296,0.853,3,0.106,0.474,0.0,0.108,0.169,190.062,242973,-4.121,1
0.53,0.305,6,0.028,0.492,0.0,0.137,0.221,127.318,248040,-8.568,1
0.832,0.454,2,0.0513,0.0402,0.000497,0.0723,0.69,131.784,321200,-4.252,1
0.645,0.582,10,0.0451,0.0453,1.56e-05,0.131,0.359,140.028,254840,-5.325,1
0.602,0.683,1,0.0304,0.347,0.00338,0.11,0.522,120.787,218307,-6.82,1
0.499,0.725,8,0.0274,0.166,0.0,0.0514,0.822,168.922,196960,-4.271,1
0.524,0.849,2,0.0464,0.188,0.0,0.179,0.453,125.864,178707,-4.634,1
0.691,0.631,0,0.044,0.202,0.0,0.246,0.967,156.005,240480,-4.423,0
0.446,0.764,10,0.033,0.00135,0.0,0.099,0.543,172.094,223840,-5.042,1
0.502,0.435,7,0.0279,0.658,7.87e-05,0.0877,0.291,129.933,231507,-9.161,1
0.6,0.583,9,0.281,0.0918,0.0,0.0992,0.763,126.517,209053,-6.617,0
0.564,0.947,2,0.0448,7.81e-06,0.828,0.373,0.351,100.002,270960,-4.998,1
0.351,0.74,1,0.0318,0.000502,0.00144,0.107,0.218,102.124,238333,-3.432,1
0.794,0.634,9,0.0381,0.245,0.0,0.2,0.736,142.255,271387,-3.819,0
0.782,0.627,8,0.115,0.00233,1.27e-05,0.201,0.485,94.967,272507,-6.509,0
0.709,0.61,11,0.0434,0.317,0.0,0.102,0.475,125.189,242067,-7.206,1
0.616,0.597,8,0.0415,0.686,0.0,0.104,0.362,165.508,224067,-5.328,1
0.464,0.895,5,0.145,0.243,0.0,0.0687,0.674,164.404,177000,-4.16,0
0.413,0.873,8,0.0535,0.000264,0.0025,0.204,0.481,116.681,218933,-4.151,1
0.856,0.755,10,0.0331,0.355,0.000621,0.145,0.842,123.883,270893,-5.691,1
0.451,0.898,5,0.0346,1.52e-05,0.0375,0.112,0.682,143.744,205253,-2.801,0
0.721,0.678,7,0.258,0.00521,0.0,0.153,0.712,160.023,241373,-3.703,1
0.651,0.644,11,0.0797,0.0548,0.00124,0.115,0.782,87.0,230360,-5.917,1
0.574,0.691,6,0.035,0.0826,1.65e-05,0.149,0.195,91.969,259773,-5.103,1
0.783,0.608,0,0.361,0.0574,0.0,0.102,0.429,91.672,268667,-5.742,0
0.458,0.795,9,0.0559,0.0464,0.000212,0.0315,0.512,168.316,279533,-4.714,1
0.777,0.852,11,0.0295,0.0299,0.000498,0.145,0.877,125.994,208040,-5.329,1
0.535,0.528,8,0.0258,0.308,1.11e-06,0.0912,0.41,146.169,215533,-7.453,1
0.57,0.915,6,0.105,0.000273,8.48e-05,0.178,0.676,93.54,175227,-4.802,0
0.629,0.737,1,0.0323,0.332,0.0,0.147,0.341,87.068,199813,-4.309,0
0.467,0.329,8,0.0326,0.676,3.69e-05,0.108,0.141,113.643,240320,-9.165,1
0.684,0.84,9,0.0433,0.0278,0.0,0.329,0.682,125.801,235733,-5.753,1
0.66,0.536,10,0.29,0.233,0.00669,0.111,0.775,159.963,237800,-8.786,0
0.129,0.00269,11,0.0414,0.995,0.963,0.0875,0.0371,67.47,101662,-37.548,1
0.513,0.82,7,0.0299,0.00192,2.83e-06,0.504,0.52,99.952,269400,-5.428,1
0.563,0.86,8,0.0621,0.00834,0.0106,0.39,0.517,97.867,256240,-7.533,1
0.647,0.874,9,0.0337,0.101,1.79e-05,0.277,0.918,89.727,284173,-5.075,0
0.652,0.604,9,0.227,0.111,1.01e-05,0.0409,0.675,170.003,249960,-8.766,0
0.855,0.681,2,0.0688,0.0881,3.7e-06,0.0592,0.908,99.699,223293,-4.955,1
0.835,0.547,6,0.0515,0.155,0.000291,0.0579,0.759,124.561,237627,-7.69,0
0.655,0.611,10,0.0402,0.302,4.37e-06,0.111,0.555,80.035,243867,-6.54,1
0.488,0.569,2,0.0294,0.076,1.06e-06,0.0796,0.153,71.92,244507,-7.323,1
0.524,0.732,10,0.355,0.257,0.0,0.439,0.736,185.932,250067,-1.595,0
0.626,0.903,4,0.0694,0.307,0.0007,0.0383,0.909,170.229,147933,-8.072,1
0.682,0.894,0,0.0727,0.0381,0.0,0.416,0.845,95.992,198600,-1.73,0
0.81,0.784,10,0.0672,0.181,0.0,0.0882,0.792,91.024,241533,-4.558,0
0.419,0.934,7,0.12,0.000278,0.0015,0.132,0.286,127.288,210240,-3.908,0
0.708,0.828,7,0.455,0.402,0.000221,0.225,0.543,193.837,256893,-6.694,1
0.32,0.88,2,0.0504,0.000101,4.31e-06,0.076,0.257,146.349,294600,-6.035,1
0.732,0.517,4,0.0846,0.134,1.47e-06,0.104,0.595,76.991,227416,-7.901,0
0.548,0.915,0,0.0556,0.00528,0.0,0.186,0.38,129.972,202600,-7.01,1
0.911,0.551,8,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,265867,-3.75,0
0.816,0.5,1,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,247840,-4.551,1
0.382,0.416,0,0.0302,0.0733,0.0,0.0719,0.125,102.089,221693,-9.303,1
0.653,0.837,6,0.124,0.534,7.12e-05,0.0784,0.64,97.914,326240,-6.818,0
0.676,0.822,8,0.0919,0.0957,0.0,0.0762,0.386,81.079,208733,-5.427,1
0.883,0.896,0,0.208,0.268,1.04e-06,0.0564,0.748,93.928,259547,-3.695,1
0.661,0.604,11,0.0358,0.248,0.0,0.0469,0.721,95.971,277600,-6.436,0
0.659,0.812,4,0.0487,0.23,0.0,0.0951,0.888,83.013,235133,-7.499,0
0.919,0.627,4,0.247,0.477,0.000271,0.105,0.721,103.888,246133,-7.927,0
0.699,0.869,11,0.238,0.0118,0.0,0.0982,0.616,93.612,228627,-4.263,0
0.477,0.75,6,0.0268,0.0106,0.0,0.158,0.292,100.176,255480,-5.641,1
0.565,0.5,7,0.031,0.452,0.0,0.137,0.242,70.984,210933,-8.822,1
0.802,0.904,11,0.0459,0.00108,0.0,0.173,0.961,128.931,192533,-3.267,0
0.623,0.387,0,0.0316,0.549,0.0,0.0764,0.189,115.362,305093,-9.537,1
0.708,0.655,8,0.0883,0.0583,2.1e-06,0.11,0.545,89.99,279160,-2.69,1
0.615,0.68,2,0.0338,0.152,7.18e-06,0.0797,0.34,123.9,270333,-6.616,1
0.616,0.758,9,0.0434,0.093,0.0,0.132,0.447,141.495,202933,-8.43,1
0.47,0.63,7,0.0266,0.057,0.0,0.257,0.357,78.0,226533,-7.194,0
0.82,0.809,4,0.251,0.443,0.00175,0.0613,0.737,83.011,231240,-6.759,0
0.801,0.434,7,0.376,0.538,0.0,0.0729,0.661,132.254,268133,-9.174,0
0.733,0.906,8,0.379,0.0328,0.0,0.111,0.696,98.516,204027,-4.749,1
0.491,0.841,11,0.0387,0.000609,2.4e-06,0.131,0.669,92.296,228240,-3.651,0
0.667,0.41,4,0.138,0.331,0.0,0.064,0.493,75.069,303333,-8.323,0
0.64,0.525,7,0.0573,0.183,1.2e-06,0.145,0.523,103.566,261200,-11.776,1
0.648,0.527,4,0.0515,0.405,0.0,0.0978,0.515,93.93,275053,-8.862,1
0.597,0.773,2,0.0288,0.0351,3.85e-05,0.248,0.354,100.009,228200,-4.053,1
0.69,0.592,7,0.3,0.0236,0.0,0.56,0.466,179.98,198760,-5.973,1
0.781,0.583,6,0.0628,0.0859,0.00216,0.058,0.91,156.264,213493,-7.83,0
0.641,0.72,5,0.0336,0.0688,0.00286,0.193,0.418,92.988,275027,-5.209,1
0.765,0.87,5,0.0499,0.168,0.0,0.125,0.684,106.06,183960,-5.191,1
0.671,0.921,9,0.0291,0.0129,0.0235,0.0579,0.825,118.424,217533,-3.878,1
0.444,0.913,6,0.0992,0.00308,0.0,0.38,0.569,163.689,230067,-3.452,1
0.562,0.594,3,0.0558,0.318,0.0,0.311,0.423,62.876,265533,-4.578,0
0.541,0.864,1,0.0357,0.00118,0.0,0.0896,0.435,124.557,216067,-4.915,1
0.749,0.677,5,0.125,0.211,0.0,0.196,0.917,96.872,241400,-3.502,0
0.524,0.644,4,0.0238,0.391,0.000246,0.168,0.324,158.52,271800,-4.986,1
0.653,0.609,11,0.037,0.263,0.00101,0.233,0.482,95.982,210200,-7.519,0
0.587,0.679,2,0.0927,0.0839,0.000316,0.413,0.65,180.184,276107,-6.26,1
0.537,0.701,1,0.0335,0.0972,0.0,0.0832,0.583,120.92,281227,-8.913,0
0.617,0.907,9,0.0399,0.0597,0.0,0.136,0.666,112.696,231840,-4.983,1
0.324,0.574,7,0.0292,0.239,0.0,0.143,0.335,74.101,217533,-5.647,1
0.69,0.475,10,0.052,0.275,0.0,0.0951,0.536,145.597,280000,-4.702,0
0.695,0.454,9,0.0788,0.307,4.6e-06,0.0727,0.496,127.986,329413,-7.267,1
0.854,0.673,4,0.185,0.038,0.000227,0.255,0.955,95.0,337733,-3.132,0
0.368,0.45,5,0.0276,0.156,0.0,0.107,0.184,139.217,196933,-7.121,1
0.523,0.828,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,214827,-4.696,1
0.755,0.836,6,0.166,0.32,3.05e-05,0.199,0.697,90.847,265227,-5.742,1
0.175,0.642,8,0.0447,0.633,0.0306,0.94,0.492,88.876,134920,-6.93,1
0.16,0.591,8,0.0381,0.93,0.0379,0.497,0.306,85.364,168147,-3.838,1
0.735,0.844,1,0.167,0.142,0.0,0.319,0.742,156.069,286427,-5.215,1
0.545,0.498,2,0.0266,0.195,0.0,0.169,0.363,127.604,270107,-7.286,1
0.737,0.258,10,0.0528,0.259,2.71e-06,0.101,0.83,61.028,245867,-7.784,1
0.723,0.833,7,0.15,0.123,0.0,0.272,0.616,82.741,287867,-4.879,1
0.7,0.774,5,0.0466,0.2,0.0,0.404,0.652,90.0,250707,-4.983,0
0.58,0.702,4,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,208960,-5.565,1
0.689,0.922,11,0.0372,0.0143,0.0,0.335,0.72,103.975,247867,-4.56,1
0.402,0.914,9,0.142,0.000579,0.0,0.065,0.626,196.505,178267,-5.215,1
0.389,0.449,6,0.027,0.492,7.88e-06,0.102,0.328,68.94,221453,-5.826,1
0.691,0.366,6,0.028,0.565,0.0,0.127,0.278,88.782,217667,-7.565,1
0.683,0.748,8,0.0366,0.373,0.00881,0.06,0.828,132.486,257200,-6.981,1
0.618,0.844,1,0.342,0.0178,0.000126,0.0634,0.697,84.411,240627,-4.051,0
0.599,0.776,5,0.0437,0.0443,0.0,0.0379,0.831,117.912,210427,-5.292,1
0.752,0.575,8,0.0549,0.077,0.0,0.125,0.569,86.004,206067,-5.254,1
0.512,0.886,4,0.0402,0.067,0.00159,0.865,0.693,137.764,268191,-5.906,1
0.657,0.629,6,0.0782,0.194,0.0,0.254,0.726,93.985,266893,-4.938,1
0.695,0.595,1,0.194,0.18,1.2e-05,0.087,0.746,168.136,257000,-9.091,1
0.603,0.707,2,0.0804,0.118,0.0,0.14,0.455,141.837,299400,-6.215,1
0.737,0.915,2,0.0404,0.139,0.00078,0.182,0.917,127.913,272360,-4.155,1
0.567,0.714,9,0.0302,0.0012,0.42,0.186,0.191,107.438,403533,-8.512,0
0.663,0.694,10,0.172,0.0249,0.0,0.0698,0.524,167.964,340920,-8.627,0
0.39,0.967,10,0.0644,0.000758,1.74e-05,0.302,0.488,151.944,188840,-1.946,1
0.675,0.775,4,0.0522,0.0387,0.0,0.383,0.933,99.945,217853,-5.772,1
0.677,0.52,4,0.334,0.00277,0.0,0.0532,0.768,203.862,193093,-6.255,0
0.496,0.94,2,0.0373,0.289,0.0,0.251,0.95,158.967,186293,-3.332,1
0.817,0.585,5,0.0301,0.439,0.0,0.147,0.916,105.014,218440,-4.688,1
0.507,0.843,11,0.108,0.274,0.0,0.295,0.504,193.708,182613,-3.421,1
0.688,0.979,1,0.0491,0.00039,0.717,0.319,0.958,119.901,225360,-4.196,0
0.647,0.818,9,0.0647,0.234,1.89e-05,0.216,0.816,180.019,183560,-3.47,0
0.802,0.341,7,0.488,0.169,0.0,0.0783,0.849,166.01,197760,-8.56,1
0.503,0.671,1,0.0284,0.093,3.37e-05,0.176,0.381,140.115,200093,-5.717,1
0.725,0.733,0,0.0242,0.508,0.0,0.173,0.843,100.311,219827,-6.66,1
0.605,0.609,7,0.0278,0.188,0.0,0.0982,0.275,119.914,230333,-7.063,1
0.325,0.532,8,0.0308,0.496,0.0,0.134,0.162,129.021,220840,-7.208,1
0.58,0.729,4,0.0287,0.0102,0.0,0.0805,0.483,80.061,224933,-6.705,0
0.762,0.714,1,0.211,0.0182,0.0,0.353,0.696,125.28,303667,-4.999,1
0.803,0.955,6,0.293,0.178,2.41e-05,0.593,0.814,95.289,200569,-3.819,0
0.566,0.887,6,0.034,0.137,0.0,0.081,0.704,109.806,224400,-3.583,1
0.539,0.98,11,0.0469,0.169,0.982,0.084,0.522,136.087,225373,-8.18,0
0.47,0.794,1,0.0438,0.16,0.0,0.0927,0.673,159.983,229573,-5.784,1
0.41,0.959,9,0.0869,0.000324,0.0,0.0766,0.83,193.155,171600,-4.563,1
0.504,0.596,5,0.0279,0.239,0.0,0.0972,0.168,142.051,209933,-4.412,1
0.278,0.87,10,0.0547,0.13,0.0,0.286,0.577,171.992,302107,-5.368,1
0.562,0.292,4,0.0284,0.46,0.0,0.0926,0.235,128.701,215293,-10.377,1
0.67,0.823,5,0.033,0.00436,0.000192,0.318,0.787,117.44,260133,-10.592,1
0.6,0.44,0,0.0291,0.332,0.0,0.148,0.381,80.334,247173,-10.79,1
0.522,0.747,1,0.0297,0.235,1.06e-05,0.0964,0.645,82.85,182103,-4.789,1
0.923,0.768,1,0.0674,0.119,0.0,0.0689,0.96,94.013,123960,-7.321,1
0.686,0.306,0,0.0256,0.759,9.18e-05,0.108,0.192,83.849,207573,-12.811,1
0.657,0.513,10,0.024,0.199,0.0,0.0994,0.56,101.815,235760,-8.514,1
0.77,0.854,1,0.0539,0.00503,9.31e-05,0.319,0.807,90.006,264093,-0.949,0
0.681,0.62,3,0.0268,0.601,0.000318,0.128,0.482,116.983,246667,-7.68,1
0.544,0.659,9,0.0298,0.427,1.33e-06,0.126,0.361,109.933,274933,-7.191,1
0.385,0.443,7,0.0295,0.0632,0.0,0.0898,0.275,151.278,294533,-9.627,0
0.846,0.58,10,0.0432,0.0346,4.53e-05,0.285,0.271,94.945,275389,-6.533,0
0.626,0.693,11,0.0624,0.0535,1.66e-05,0.144,0.554,85.152,273027,-8.672,0
0.698,0.925,3,0.222,0.0611,0.0,0.095,0.676,96.953,295827,-4.209,0
0.429,0.661,11,0.0281,0.00239,0.00013,0.234,0.285,173.365,266773,-7.227,1
0.636,0.531,5,0.0273,0.508,0.0,0.0952,0.496,122.918,240640,-5.593,1
0.656,0.724,6,0.124,0.00395,4.98e-05,0.269,0.62,185.748,283533,-5.465,0
0.722,0.81,8,0.0336,0.119,7.13e-06,0.377,0.561,123.272,183200,-7.463,1
0.67,0.627,8,0.0478,0.201,0.00161,0.154,0.582,104.988,283893,-9.497,1
0.815,0.832,1,0.033,0.165,0.00142,0.0732,0.802,132.968,209787,-7.295,1
0.65,0.883,9,0.0321,0.0773,0.0,0.0996,0.685,104.003,209520,-5.318,1
0.461,0.755,7,0.0318,0.0178,1.13e-06,0.18,0.439,124.256,236627,-3.71,1
0.506,0.951,9,0.0796,0.0109,7.18e-05,0.0536,0.748,199.811,233173,-4.305,0
0.785,0.539,7,0.0505,0.0134,8.61e-06,0.0528,0.721,137.999,264467,-8.23,1
0.713,0.541,6,0.248,0.0617,0.000137,0.112,0.28,75.714,280973,-9.295,0
0.667,0.92,10,0.0471,0.087,9.95e-05,0.137,0.932,91.016,182560,-4.117,0
0.441,0.563,6,0.0251,0.0141,3.69e-06,0.101,0.209,85.711,270800,-7.274,1
0.736,0.811,9,0.081,0.00132,0.000142,0.107,0.609,103.502,216733,-4.17,0
0.665,0.958,9,0.0284,0.196,0.000156,0.896,0.525,131.978,194440,-7.777,0
0.611,0.523,2,0.074,0.048,0.0,0.266,0.222,105.852,250427,-4.416,1
0.676,0.601,0,0.0297,0.103,0.0,0.147,0.206,119.94,285387,-4.905,1
0.623,0.896,0,0.247,0.035,0.0,0.0941,0.613,95.158,300933,-4.719,1
0.492,0.969,9,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,157333,-4.419,1
0.569,0.767,8,0.0331,0.0292,0.0,0.0822,0.548,123.734,215733,-6.37,1
0.627,0.716,2,0.0352,0.127,0.0,0.0344,0.734,101.99,186067,-7.175,1
0.802,0.552,5,0.0503,0.0492,1.7e-06,0.0224,0.601,105.481,214560,-4.796,0
